id,group,groups,class,last_post,age_d,posts_24h,boots_24h,fwVer,fwVerTi,tiUartVer,bBootCount,bootReasonFlags,tifota_lastFailedVer,tifota_config_err,tiBslOkCnt,VddAdc,deviceState,failedCal,tiError,tiRecoveryExhausted,tiParked,sfProbeHeld,radioOveruseCnt,meterVal,tiBootCnt
036c4440-cf7e-11ee-b85d-dba39f676200,10onBroadway,2,ti_dead,09/11 07:34,2.1,0,0,10671,,,41,6,,,,,Metering,,,,,,1,27132,
037768e0-a639-11f1-a1a6-391af391818e,All,2,failed_cal,09/13 08:30,0.1,14,0,17037,344,344,14,4,0,0,1,3654,Failed Cal,true,00000000 00000000 00000000 0000E080 00000480 00000000 00000000 00000000,0,,,6,0,4
03809ea0-b33a-11ee-9d43-0b6fcb4bb1bf,Oaklodge MHP,2,stale,06/13 14:43,456.8,0,,10671,,,131,20,,,,,Installing,,,,,,1,30542,
038798f0-678a-11ee-b77b-c10d9e19b72d,Sunview MHP,2,ti_dead,09/12 06:24,1.1,0,0,10706,,,69,4,,,,,Metering,,,,,,1,43957,
038d0eb0-728b-11ed-b9b4-b5291c26d4ab,All,2,stale,07/07 11:08,1164.0,0,,10566,,,23,,,,,,Standby,,,,,,,11607,
039d7290-9df2-11ed-8426-5912eec2be3c,Northview,3,stale,10/13 14:20,699.8,0,,10671,,,47,4,,,,,Standby,,,,,,1,31528,
03a1d6e0-1c64-11ef-b5d9-bf75c1762495,Highland Terrace,2,ti_dead,09/10 06:17,3.2,0,0,10671,,,8,4,,,,,Metering,,,,,,1,32231,
03a494f0-79f9-11ef-b1d9-ff37f0a7cd32,Nelson Ledge Estates,2,ti_dead,09/10 04:02,3.2,0,0,10706,,,99,20,,,,,Metering,,,,,,1,4944,
03a4fb20-17eb-11ec-94c5-95a06fbff7ce,The Lowell,2,stale,09/02 08:16,741.1,0,,10671,,,47,6,,,,,Metering,,,,,,1,44663,
03abbcf0-f8ae-11f0-b153-63024d3301e1,Mission Apartments,2,ok,09/12 04:03,1.2,0,0,16131,296,,20,4,0,0,,3673,Metering,false,00000000 00000000 00000000 00000000 00000280 00000000 00000000 00000000,0,,,1,19402.578,
03abe6d0-f4ec-11ed-b15d-e3ac404013cb,Tucson East,2,stale,02/10 04:28,946.2,0,,10649,,,17,6,,,,,Metering,,,,,,1,3073,
03b41b30-f65a-11f0-b153-63024d3301e1,Hydetown Mobile Estates,2,ok,09/13 04:14,0.2,1,0,16131,296,,24,36,0,0,,3647,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,3231.943,
03b66430-48a3-11f1-bc16-b52012ce6db2,All,2,stale,05/05 12:13,130.9,0,,15155,260,,16,4,,0,,3618,Not Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,0,0,
03b95620-48be-11f1-bc16-b52012ce6db2,All,2,stale,05/05 13:40,130.8,0,,15155,260,,14,4,,0,,3605,Not Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,0,0,
03bdb680-96d1-11ee-af7d-e978d657671d,Pace East,2,ti_dead+failed_cal,09/11 04:32,2.2,0,0,10706,,,61,20,,,,,Failed Calibration,,,,,,1,15450,
03c01550-1f1f-11ec-94c5-95a06fbff7ce,Sage,2,stale,04/03 17:32,892.7,0,,10655,,,43,36,,,,,Metering,,,,,,2,62672,
03c628f0-6133-11f0-9fcd-87e94e720126,Parkwood,2,stale,12/01 02:04,286.3,0,,10300,159,,13,6,,,,,Metering,,,,,,2,108.018,
03c63f70-0885-11ed-8b39-15ed4ae7fa88,Refurb M SB,2,stale,03/21 14:50,905.8,0,,10655,,,377,4,,,,,Standby,,,,,,1,0,
03cabb50-1a4b-11ec-94c5-95a06fbff7ce,Canyon Heights,2,stale,07/04 05:49,1167.2,0,,10574,,,44,,,,,,Metering,,,,,,,22799,
03d006b0-82e2-11f0-8b4a-0d0197d44616,Aurora MHC,2,stale,06/02 03:31,103.3,0,,16048,272,,46,36,0,0,,3620,Not Metering,,00000000 00000000 00000000 00004000 00000000 00000000 00000000 00000000,0,,,2,7959,
03d7e2d0-f318-11f0-8900-8bd481ce9a44,All,2,failed_cal,09/13 09:07,0.0,2,0,17037,344,344,25,4,0,0,12,3656,Failed Cal,true,00000000 00000000 00000000 0000C000 00000000 00000000 00000000 00000000,0,,,1,0,31
03d96820-3dc4-11f1-b198-172a4a9f25c9,All,1,no_status,,,,,,,,,,,,,,,,,,,,,,
03ddc1a0-96d1-11ee-af7d-e978d657671d,All,2,stale,04/23 06:46,508.1,0,,10706,,,14,4,,,,,Failed Calibration,,,,,,1,23686,
03e7fca0-6674-11f0-8658-7f4e94e41769,All,2,stale,11/24 10:50,292.9,0,,10300,137,,17,6,,,,,Not Metering,,,,,,2,0,
03e9dd90-9637-11ee-af7d-e978d657671d,All,2,stale,04/19 13:28,876.9,0,,10660,,,59,20,,,,,Standby,,,,,,10,0,
03eee2a0-b8ea-11ef-8f43-73c96c0de66f,All,2,failed_cal,09/12 10:18,1.0,2,0,16185,314,314,247,6,0,0,1,3653,Not Metering,true,00000000 00000000 00000000 0000E000 00000200 00000000 00000000 00000000,0,,,1,323,226
03ef63d0-406c-11ee-af4e-2b411221b2af,Parkwood,2,ti_dead,09/09 07:21,4.1,0,0,10706,,,23,20,,,,,Metering,,,,,,1,41149,
03eff120-01de-11f1-af1d-29d4205d602a,Brian Fries 5YR,2,failed_cal,09/12 11:54,0.9,2,0,17078,391,391,43,20,0,0,5,3628,Failed Cal,true,00000000 00000000 00000000 0000E080 00000300 00000000 00000000 00000000,0,,,2,0,105
03f639a0-1c7e-11ef-b5d9-bf75c1762495,Singing Pines,2,ti_dead+failed_cal,09/09 04:34,4.2,0,0,10706,,,94,20,,,,,Failed Calibration,,,,,,1,9096,
03f8ba40-62aa-11f0-8658-7f4e94e41769,GENII Production Failures,2,stale,01/22 18:36,233.6,0,,10322,181,,39,6,,0,,,Not Metering,,,,,,2,0,
03fd2b10-b204-11ed-8426-5912eec2be3c,All,2,stale,01/05 20:19,981.5,0,,10635,,,22,,,,,,Standby,,,,,,,20457,
03ffa890-01de-11f1-af1d-29d4205d602a,Hillview MHC,2,ok,09/13 08:21,0.1,1,0,17037,344,602,36,6,0,0,2,3647,Metering,false,00000000 00000000 00000000 00008080 00000480 00000000 00000000 00000000,0,,,1,1984.97,2
0401f3b0-5230-11f0-acb1-514e01860b07,All,2,stale,03/12 07:41,185.1,0,,12377,219,,10,4,,0,,3625,Not Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,2888,
040d22c0-a645-11f1-a1a6-391af391818e,All,2,failed_cal,09/13 09:27,0.0,6,0,17037,344,344,19,4,0,0,1,3659,Failed Cal,true,00000000 00000000 00000000 0000E080 00000780 00000000 00000000 00000000,0,,,3,0,3
0427b960-1990-11ec-94c5-95a06fbff7ce,Canyon Heights,2,stale,08/18 05:03,1122.2,0,,10574,,,35,,,,,,Metering,,,,,,,25540,
0434cef0-aeb7-11eb-8f98-7b6578cffea3,All,1,stale,09/07 01:25,1832.4,0,,559,,,10,,,,,,,,,,,,,17378.14,
043b2580-f65a-11f0-b153-63024d3301e1,All,2,stale,01/23 05:59,233.1,0,,10322,181,,11,4,,0,,,Not Metering,,,,,,1,0,
04403af0-6133-11f0-9fcd-87e94e720126,All,2,stale,11/12 14:28,304.8,0,,10292,159,,10,4,,,,,Not Metering,,,,,,1,0,
044afe20-9fa1-11f0-b5af-5dfa9891b485,All,2,failed_cal,09/13 08:12,0.1,2,0,17037,344,344,23,20,0,0,4,3658,Failed Cal,true,00000000 00000000 00000000 00004000 00000380 00000000 00000000 00000000,0,,,1,14725,19
044bb530-8378-11f0-8b4a-0d0197d44616,Westview Mobile Estates MHC,2,stale,06/25 06:51,80.1,0,,362,209,,3,6,,0,,3168,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,3,10542.324,
044db7a0-e489-11f0-8900-8bd481ce9a44,Hillview MHC,2,ok,09/13 08:28,0.1,2,0,17037,344,344,53,6,0,0,2,3651,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,10749.853,1
044e3ee0-c7cb-11ef-8f43-73c96c0de66f,W Poplar St Triplex,2,ok,09/13 05:35,0.2,2,0,362,209,,32,6,,0,,3647,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,26103.023,
04502b90-8384-11f0-8b4a-0d0197d44616,Ponderosa MHC,2,ok,09/12 08:30,1.1,0,0,17037,344,344,96,6,0,0,2,3647,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,218974.531,1
0457dab0-01de-11f1-af1d-29d4205d602a,Hillview MHC,2,ok,09/13 09:50,0.0,4,0,17037,344,344,44,6,0,0,2,3655,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,52356.957,2
045b4dd0-d260-11ee-b85d-dba39f676200,Country Ridge,2,ti_dead,09/10 02:48,3.3,0,0,10671,,,25,6,,,,,Metering,,,,,,1,148974,
046895a0-5bb0-11f0-9fcd-87e94e720126,Aurora MHC,2,failed_cal,09/13 08:06,0.1,4,1,17078,391,391,78,20,0,0,1,3547,Failed Cal,true,00000000 00000000 00000000 00004000 00000080 00000000 00000000 00000000,0,,,1,16864,22
04760410-8379-11f0-8b4a-0d0197d44616,Westview Mobile Estates MHC,2,ok,09/13 07:05,0.1,2,0,16185,314,314,38,6,0,0,1,3654,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,21120.123,1
047a9e90-82e2-11f0-8b4a-0d0197d44616,Aurora MHC,2,ok,09/13 05:19,0.2,1,0,16022,260,,42,6,,0,,3635,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,2173.437,
04821030-4a82-11ed-8c03-ddf03ca4d695,All,2,no_status,,,,,,,,,,,,,,,,,,,,,,
04932fa0-82e2-11f0-8b4a-0d0197d44616,Aurora MHC,2,ok,09/13 04:48,0.2,1,0,16131,296,,51,36,0,0,,3638,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,33826.5,
049551d1-96d1-11ee-af7d-e978d657671d,Pace East,2,ti_dead,09/10 04:04,3.2,0,0,10671,,,59,6,,,,,Metering,,,,,,1,28491,
0495fcd0-03f6-11ed-8b39-15ed4ae7fa88,Grove,2,stale,09/10 10:26,368.0,0,,10671,,,43,6,,,,,Metering,,,,,,1,42028,
049bbb20-48a3-11f1-bc16-b52012ce6db2,All,2,stale,05/05 12:13,130.9,0,,15155,260,,16,4,,0,,3614,Not Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,0,0,
049be750-52c0-11f0-acb1-514e01860b07,Parkwood,2,ok,09/13 03:25,0.3,1,0,16022,260,,248,6,,0,,3634,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,77511.094,
049c37e0-5230-11f0-acb1-514e01860b07,Parkwood,2,ok,09/13 09:34,0.0,2,0,17037,344,545,99,20,0,0,2,3627,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,99208.406,2
049ca4d0-96d1-11ee-af7d-e978d657671d,All,2,ti_dead,09/10 07:13,3.1,0,0,10693,,,114,4,,,,,Metering,,,,,,1,2158,
04a11150-98e6-11f0-b5af-5dfa9891b485,All,2,stale,06/22 20:31,82.6,0,,16131,0,,108,4,296,3,,3555,Not Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,22676,
04a3f9a0-6674-11f0-8658-7f4e94e41769,Parkwood,2,ok,09/13 05:06,0.2,1,0,16022,260,,1655,6,,0,,3612,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,248184.594,
04a70e10-9e73-11f0-b5af-5dfa9891b485,Mountaineer Village MHC,2,ok,09/13 02:22,0.3,1,0,15085,254,,34,6,,0,,3655,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,82002.07,
04cdae50-dacb-11f0-b691-d965a62fa4fa,All,2,stale,12/16 14:13,270.8,0,,10300,159,,12,4,,,,,Not Metering,,,,,,1,0,
04d12ed0-1a4b-11ec-94c5-95a06fbff7ce,Canyon Heights,2,stale,02/21 08:18,1300.0,0,,10517,,,33,,,,,,Failed Calibration,,,,,,,5341,
04d59440-0130-11f1-8726-d3fa6d0d96af,Highlands MHC,2,ok,09/13 03:35,0.3,1,0,362,209,,17,4,,0,,3661,Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,2,17661.135,
04d645b0-85aa-11ee-b77b-c10d9e19b72d,Nelson Ledge Estates,2,ti_dead,09/10 05:11,3.2,0,0,10706,,,37,20,,,,,Metering,,,,,,1,85998,
04dbf560-8586-11ee-b77b-c10d9e19b72d,All,2,stale,02/19 12:54,936.8,0,,10635,,,15,,,,,,Standby,,,,,,,0,
04dfaae0-1673-11ec-94c5-95a06fbff7ce,Canyon Heights,2,stale,02/03 03:15,1318.2,0,,10517,,,25,,,,,,Installing,,,,,,,4013,
04ead990-3ce6-11f0-8e55-b138a1c03c8e,Piney Park,2,ok,09/12 08:11,1.1,0,0,16185,314,14850,13,4,0,0,1,3657,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,81984.164,118
04f042c0-98e6-11f0-b5af-5dfa9891b485,All,2,failed_cal,09/12 11:52,0.9,2,0,17037,344,344,7,4,0,0,1,3661,Failed Cal,true,00000000 00000000 00000000 0000E000 00000380 00000000 00000000 00000000,0,,,1,24462,10
04f83270-0c38-11ed-8b39-15ed4ae7fa88,All,2,stale,05/21 04:11,115.2,0,,10671,,,44,4,,,,,Metering,,,,,,1,1418,
04fa0b30-c432-11f0-9842-6d029661c338,Aurora MHC,2,ok,09/13 09:12,0.0,8,4,17037,344,344,22,4,0,0,1,3637,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,2.758,13
04ff8de0-846b-11f1-a1a6-391af391818e,Lakewood MH Park,2,failed_cal,09/12 10:41,1.0,2,0,17037,344,344,35,4,0,0,24,3672,Failed Cal,true,00000000 00000000 00000000 0000E000 00000080 00000000 00000000 00000000,0,,,1,0,100
05046ac0-f61f-11f0-b153-63024d3301e1,GENII Production Failures,2,ok,09/12 09:19,1.0,0,0,16185,314,557,47,6,0,0,1,3656,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,187.152,1
050b2a80-4060-11ee-af4e-2b411221b2af,All,2,stale,08/30 18:38,1109.6,0,,10627,,,6,,,,,,Standby,,,,,,,0,
05110cb0-093a-11ed-8b39-15ed4ae7fa88,All,2,stale,06/01 06:41,104.1,0,,10671,,,15,4,,,,,Metering,,,,,,1,1263,
0516d3c0-8380-11f0-8b4a-0d0197d44616,Westview Mobile Estates MHC,2,ok,09/13 08:35,0.1,2,0,17037,344,344,49,20,0,0,2,3642,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,263148.219,2
05270420-71d1-11ed-b9b4-b5291c26d4ab,All,2,stale,04/14 14:27,151.8,0,,10649,,,1,12,,,,,Metering,,,,,,1,19416,
05275f70-9e64-11f0-b5af-5dfa9891b485,All,2,stale,09/30 18:16,347.7,0,,10270,0,,13,6,,,,,Not Metering,,,,,,1,0,
052d53b0-962f-11ee-af7d-e978d657671d,Biltmore Bungalows,2,ti_dead,09/12 19:35,0.6,2,0,10671,,,50,6,,,,,Metering,,,,,,4,433326,
0533ca50-5c63-11eb-aa55-93173e1b0ab3,All,1,stale,02/02 14:50,2048.8,0,,504,,,4,,,,,,,,,,,,,280829.25,
053da070-82e2-11f0-8b4a-0d0197d44616,Ponderosa MHC,2,failed_cal,09/13 09:54,0.0,4,2,17060,368,368,98,20,0,0,5,3624,Failed Cal,true,00000000 00000000 00000000 00004000 00000000 00000000 00000000 00000000,0,,,1,9450,10
053f2350-0c34-11ed-8b39-15ed4ae7fa88,Refurb M SB,2,stale,01/30 11:20,956.9,0,,10649,,,8,4,,,,,Standby,,,,,,1,2982,
054a2c00-cf7e-11ee-b85d-dba39f676200,All,2,stale,08/21 04:48,23.2,0,,10693,,,45,20,,,,,Failed Calibration,,,,,,1,11373,
05528b70-c432-11f0-9842-6d029661c338,Kay Bee Mobile Villa MHP,2,ok,09/12 11:56,0.9,2,0,16185,314,602,34,6,0,0,1,3687,Metering,false,00000000 00000000 00000000 00000080 00000000 00000000 00000000 00000000,0,,,1,9555.724,1
05576110-d260-11ee-b85d-dba39f676200,Country Ridge,2,ti_dead,09/11 06:37,2.1,0,0,10671,,,30,6,,,,,Metering,,,,,,1,63258,
055a8310-bbc6-11ed-8426-5912eec2be3c,All,2,stale,01/28 14:27,958.8,0,,10649,,,11,6,,,,,Standby,,,,,,1,3644,
055c3720-89ed-11f1-a1a6-391af391818e,All,2,failed_cal,09/13 07:05,0.1,2,0,17037,344,344,43,20,0,0,44,3669,Failed Cal,true,00000000 00000000 00000000 00004000 00000000 00000000 00000000 00000000,0,,,1,0,177
055e48f0-6674-11f0-8658-7f4e94e41769,The Oaks MHC,2,ok,09/13 09:16,0.0,2,0,17066,372,372,26,20,0,0,1,3666,Metering,false,00000000 00000000 00000000 00004080 00000080 00000000 00000000 00000000,0,,,1,2054.5,3
05620de0-a92d-11f0-98a7-c3bc57f9afe3,Ibiza Village,2,ok,09/13 09:18,0.0,2,0,17037,344,344,44,6,0,0,4,3661,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,595714.813,1
0568f630-48a3-11f1-bc16-b52012ce6db2,All,2,failed_cal,09/12 10:56,1.0,2,0,17037,344,344,46,20,0,0,24,3661,Failed Cal,true,00000000 00000000 00000000 0000E000 00000380 00000000 00000000 00000000,0,,,1,0,11
056c5880-962f-11ee-af7d-e978d657671d,High Plains Ranch,2,ti_dead+failed_cal,09/10 05:21,3.2,0,0,10693,,,88,20,,,,,Failed Calibration,,,,,,1,60816,
05730970-6674-11f0-8658-7f4e94e41769,Mena Estates MHC,2,ok,09/12 08:13,1.1,0,0,16185,314,622,17,4,0,0,0,3656,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,3909.848,77
057d0d70-863b-11f1-a1a6-391af391818e,Lakewood MH Park,2,ok,09/12 08:00,1.1,0,0,17037,344,344,22,6,0,0,24,3676,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,19765.838,2
0593be00-0c0e-11f1-a3d9-c99c67c82bc1,Roosevelt MHC,2,ok,09/12 10:30,1.0,2,0,16185,314,45826,21,6,0,0,1,3694,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,3257.296,1
0597ad60-b9aa-11ef-8f43-73c96c0de66f,GENII Production Failures,2,stale,08/19 04:30,390.2,0,,10268,149,,3,6,,,,,Not Metering,,No signal detected in both upstream and downstream channels.,,,,1,28067,
05986b60-4d0e-11ee-b7e1-39727005a827,All,2,stale,01/09 14:16,977.8,0,,10645,,,27,20,,,,,Standby,,,,,,4,3782,
05995160-4cf0-11ee-b7e1-39727005a827,All,2,stale,10/06 03:20,342.3,0,,10706,,,29,6,,,,,Standby,,,,,,1,9850,
059b0940-8abb-11f1-a1a6-391af391818e,Woodland Heights MHC,2,ok,09/12 10:13,1.0,2,0,17037,344,344,33,4,0,0,34,3680,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,61.212,8
05a95780-3a89-11f0-8e55-b138a1c03c8e,All,2,stale,04/02 12:51,163.9,0,,15019,219,,18,4,,0,,3658,Not Metering,,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,,,,1,2206,
05af4e00-82e2-11f0-8b4a-0d0197d44616,Roosevelt MHC,2,ok,09/13 04:13,0.2,1,0,16131,296,,22015,4,0,0,,3650,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,11497.163,
05c28ed0-962f-11ee-af7d-e978d657671d,Pace East,2,ti_dead,09/10 05:48,3.2,0,0,10671,,,50,20,,,,,Metering,,,,,,2,89036,
05c38000-dacb-11f0-b691-d965a62fa4fa,All,2,stale,12/16 14:13,270.8,0,,10300,159,,12,4,,,,,Not Metering,,,,,,1,0,
05d1f860-0585-11ee-b15d-e3ac404013cb,All,2,stale,03/12 02:51,185.3,0,,10671,,,27,20,,,,,Standby,,,,,,7,148695,
05d30990-962f-11ee-af7d-e978d657671d,Biltmore Bungalows,2,ti_dead,09/10 08:12,3.1,0,0,10671,,,46,6,,,,,Metering,,,,,,1,115470,
05d521e0-040b-11ef-b5d9-bf75c1762495,Highland Terrace,2,ti_dead,09/10 05:54,3.2,0,0,10671,,,28,20,,,,,Metering,,,,,,1,52492,
05ea1540-ad96-11ed-8426-5912eec2be3c,Tucson East,2,stale,03/10 09:22,552.0,0,,10671,,,63,6,,,,,Metering,,,,,,1,614,
05ea7ab0-058b-11ee-b15d-e3ac404013cb,All,1,stale,07/14 07:15,1157.1,0,,10574,,,1,,,,,,Standby,,,,,,,0,
05fb1b10-77c4-11eb-ac50-8381cc3854c3,All,1,stale,10/11 18:49,1797.6,0,,560,,,39,,,,,,,,,,,,,9169.91,
05ffee00-bbca-11ed-8426-5912eec2be3c,Ridgewood Gardens,2,stale,07/11 04:16,429.2,0,,10671,,,3,6,,,,,Standby,,,,,,1,10228,
06003410-962f-11ee-af7d-e978d657671d,Pace East,2,ti_dead,09/10 05:02,3.2,0,0,10671,,,55,4,,,,,Metering,,,,,,1,76068,
0600f790-f8ae-11f0-b153-63024d3301e1,Freedom MHP,2,ok,09/13 03:39,0.3,1,0,363,219,,81,4,,0,,3655,Metering,,00000000 00000000 00000000 00000000 00000080 00000000 00000000 00000000,,,,1,4,
06042f10-a716-11ed-8426-5912eec2be3c,All,2,stale,07/01 07:55,74.1,0,,10671,,,13,20,,,,,Failed Calibration,,,,,,1,295102,
0607a670-729d-11ed-b9b4-b5291c26d4ab,All,2,stale,10/13 07:48,335.1,0,,515,,,6,,,,,,Standby,,,,,,,0,
061187d0-412d-11ee-af4e-2b411221b2af,Lantana Trail,2,ti_dead,09/10 07:34,3.1,0,0,10671,,,30,6,,,,,Metering,,,,,,1,67093,
06137e70-c838-11f0-9842-6d029661c338,Shady Grove,2,no_status,,,,,,,,,,,,,,,,,,,,,,
061e9660-89e5-11f1-a1a6-391af391818e,Ibiza Village,2,ok,09/13 09:39,0.0,2,0,17037,344,344,28,6,0,0,15,3681,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,4534.508,1
061ec1a0-17d3-11ec-94c5-95a06fbff7ce,Canyon Heights,2,stale,04/08 03:01,1254.3,0,,10517,,,84,,,,,,Metering,,,,,,,14574,
061fe920-384b-11ec-a8b6-e70000c62368,Canyon Heights,3,stale,01/18 07:41,1334.1,0,,10517,,,24,,,,,,Metering,,,,,,,22758,
062182f0-89ed-11f1-a1a6-391af391818e,Woodland Heights MHC,2,ok,09/13 07:31,0.1,2,0,17037,344,344,33,4,0,0,6,3680,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,2444.953,31
06405460-5312-11ee-9d1c-a706a1c099d4,Oakwood MHP,2,ti_dead,09/13 05:15,0.2,1,0,10671,,,28,20,,,,,Metering,,,,,,1,46887,
06457f50-1a4b-11ec-94c5-95a06fbff7ce,Sage,2,stale,08/25 07:20,749.1,0,,10671,,,53,6,,,,,Metering,,,,,,1,14165,
064a7ac0-4080-11ee-af4e-2b411221b2af,Tucson East,2,stale,07/31 04:12,44.2,0,,10706,,,43,20,,,,,Metering,,,,,,1,90953,
06650470-8ac5-11f1-a1a6-391af391818e,All,2,failed_cal,09/12 08:09,1.1,0,0,17037,344,344,24,20,0,0,24,3677,Failed Cal,true,00000000 00000000 00000000 0000E000 00000280 00000000 00000000 00000000,0,,,1,0,11
066fe1c0-092c-11ed-8b39-15ed4ae7fa88,All,2,stale,11/08 00:15,1040.4,0,,10635,,,13,,,,,,Standby,,,,,,,0,
0672e760-9fc6-11f0-b5af-5dfa9891b485,All,2,stale,11/22 09:53,295.0,0,,10300,149,,16,4,,,,,Not Metering,,,,,,1,0,
06746450-fe08-11f0-8726-d3fa6d0d96af,GENII Production Failures,2,stale,02/07 10:16,217.9,0,,10345,194,,28,4,,0,,,Not Metering,,,,,,1,0,
067a8660-19b9-11ec-94c5-95a06fbff7ce,All,2,stale,07/12 06:09,428.2,0,,10706,,,26,6,,,,,Standby,,,,,,1,601,
06808f40-0582-11ee-b15d-e3ac404013cb,All,2,stale,05/06 21:33,129.5,0,,10706,,,275,4,,,,,Installing,,,,,,1,4542,
068b0f90-5230-11f0-acb1-514e01860b07,All,2,failed_cal,09/13 08:37,0.1,2,0,17037,344,344,32,20,0,0,24,3650,Failed Cal,true,00000000 00000000 00000000 0000E000 00000780 00000000 00000000 00000000,0,,,1,20850,23
06944c50-a92d-11f0-98a7-c3bc57f9afe3,Chickadee Lane MHC,2,ok,09/13 08:13,0.1,2,0,16185,314,700,64,4,0,0,1,3640,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,12417.901,149
0697ce70-8380-11f0-8b4a-0d0197d44616,Roosevelt MHC,2,ok,09/13 05:08,0.2,1,0,16131,296,,74,4,0,0,,3682,Metering,false,00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000,0,,,1,5757.806,
069ef210-2ca5-11ee-a8b5-978d1afca354,All,2,ti_dead,09/10 06:01,3.2,0,0,10671,,,14,4,,,,,Metering,,,,,,1,18678,
06a47a80-d260-11ee-b85d-dba39f676200,Country Ridge,2,ti_dead,09/10 02:24,3.3,0,0,10671,,,26,20,,,,,Metering,,,,,,1,98896,
06aceed0-962f-11ee-af7d-e978d657671d,Pace East,2,ti_dead,09/10 06:23,3.1,0,0,10671,,,41,6,,,,,Metering,,,,,,1,42427,
06b2b390-79de-11ef-b1d9-ff37f0a7cd32,All,2,ti_dead+failed_cal,09/10 04:16,3.2,0,0,10693,,,91,20,,,,,Failed Calibration,,,,,,1,29688,
06b30e10-a648-11f1-a1a6-391af391818e,All,2,failed_cal,09/13 06:42,0.1,6,0,17037,344,344,16,4,0,0,1,3655,Failed Cal,true,00000000 00000000 00000000 00004080 00000000 00000000 00000000 00000000,0,,,2,0,4
06bbe240-9425-11ec-a577-bf676923aa1d,All,2,stale,04/29 05:02,137.2,0,,10671,,,22,4,,,,,Standby,,,,,,1,20724,
06c16270-94d3-11ec-a577-bf676923aa1d,All,2,stale,01/29 15:22,957.7,0,,10649,,,42,6,,,,,Standby,,,,,,1,19123,
06dc3ad0-678d-11ee-b77b-c10d9e19b72d,Aero Property,2,ti_dead+failed_cal,09/10 05:16,3.2,0,0,10671,,,35,20,,,,,Failed Calibration,,,,,,1,12073,
06eae270-94de-11ec-a577-bf676923aa1d,All,2,stale,02/24 15:26,1661.7,0,,10336,,,34,,,,,,Standby,,,,,,,0.04,
06ebc080-bbbd-11ed-8426-5912eec2be3c,Ridgewood Gardens,2,stale,12/11 05:29,1007.1,0,,10631,,,54,,,,,,Metering,,,,,,,590,
06efe590-b201-11ed-8426-5912eec2be3c,All,2,stale,08/17 19:58,756.6,0,,10671,,,14,20,,,,,Standby,,,,,,4,11273,
06f9d800-7284-11ed-b9b4-b5291c26d4ab,All,2,ti_dead,09/10 06:50,3.1,0,0,10671,,,25,4,,,,,Metering,,,,,,1,31531,
