group,device,fwVer,sessions,hung_est,days_with_records_of_7,rsrp_med,meterVal_first,meterVal_last,usage_7d_gal
Chickadee Lane MHC,Device 2068605375,10693,3,0,6,-98.0,98929.0,99608.0,679.0
Chickadee Lane MHC,Device 2068607298,10693,2,0,6,-98.0,172255.0,172909.0,654.0
Chickadee Lane MHC,Device 2068602513,10693,2,0,6,-85.0,77910.0,78594.0,684.0
Chickadee Lane MHC,Device 2068602828,10693,2,0,6,-98.0,65773.0,65881.0,108.0
Chickadee Lane MHC,Device 2068603917,10693,2,0,6,-98.0,101739.0,102274.0,535.0
Chickadee Lane MHC,Device 2068584992,10693,0,0,,,11882.0,11882.0,0.0
Chickadee Lane MHC,Device 2068588787,10693,2,0,6,-99.0,71426.0,71771.0,345.0
Chickadee Lane MHC,Device 2068606365,10693,2,0,6,-95.0,133594.0,134143.0,549.0
Chickadee Lane MHC,Device 2068614757,10693,2,0,6,-90.0,154687.0,155076.0,389.0
Chickadee Lane MHC,Device 2068605573,10693,3,0,6,-100.0,229629.0,230301.0,672.0
Chickadee Lane MHC,Device 2068574696,10693,4,0,6,-98.0,35286.0,35506.0,220.0
Chickadee Lane MHC,Device 2068605276,10693,0,0,,,30920.0,30920.0,0.0
Chickadee Lane MHC,Device 2068614799,10693,4,0,6,-93.0,743.0,752.0,9.0
Chickadee Lane MHC,Device 2068605417,10693,2,0,6,-99.0,96736.0,97075.0,339.0
Chickadee Lane MHC,Device 2068602497,10693,4,0,6,-97.0,102280.0,103084.0,804.0
Chickadee Lane MHC,Device 2068588662,10693,2,0,6,-106.0,75302.0,75731.0,429.0
John Alexander-CUST,Device 70263080,17037,2,0,2,-118.0,133734.203,134484.891,750.6879999999946
Country Edge MHC,Device 75365245,362,13,0,7,-99.0,83970.984,87733.109,3762.125
Country Edge MHC,Device 75371664,362,11,0,7,-97.0,18057.447,18530.299,472.85199999999895
Country Edge MHC,Device 75362143,16131,7,0,7,-104.0,10553.423,10715.064,161.64099999999962
Country Edge MHC,Device 72723960,362,10,0,7,-101.0,26705.117,27437.939,732.8220000000001
Country Edge MHC,Device 72723358,362,9,0,7,-100.0,14041.455,14348.744,307.28900000000067
Country Edge MHC,Device 75360618,362,8,0,6,-89.0,4207.876,4288.052,80.17599999999948
Country Edge MHC,Device 72723101,362,8,0,6,-96.0,7989.45,8309.566,320.1160000000009
Country Edge MHC,Device 75371466,,0,0,,,,,
Country Edge MHC,Device 75362325,362,13,0,7,-91.0,9385.905,9785.175,399.2699999999986
Country Edge MHC,Device 75360576,362,10,0,7,-90.0,12003.148,12405.453,402.3050000000003
Country Edge MHC,Device 72723408,16131,7,0,7,-93.0,5951.253,6056.493,105.24000000000069
Country Edge MHC,Device 75363778,362,9,0,7,-85.0,29361.186,30427.449,1066.262999999999
Country Edge MHC,Device 75373603,,0,0,,,,,
Country Edge MHC,Device 2068614559,10706,3,0,0,-94.0,12620.0,12620.0,0.0
Country Edge MHC,Device 2068604097,10671,0,0,,,67588.0,67588.0,0.0
Country Edge MHC,Device 2068597192,10693,0,0,,,1313.0,1313.0,0.0
Country Edge MHC,Device 2068584885,10706,0,0,,,4796.0,4796.0,0.0
Country Edge MHC,Device 2068608205,10671,0,0,,,8131.0,8131.0,0.0
Carolina Springs MHP,Device 72381690,,0,0,,,,,
Carolina Springs MHP,Device 72391475,363,12,0,7,-115.0,4120.505,4449.068,328.5630000000001
Carolina Springs MHP,Device 72378803,,0,0,,,,,
Carolina Springs MHP,Device 70263452,,0,0,,,,,
Carolina Springs MHP,Device 72379561,,0,0,,,,,
Carolina Springs MHP,Device 70272891,,0,0,,,,,
Carolina Springs MHP,Device 70260227,,0,0,,,,,
Carolina Springs MHP,Device 72388042,16185,7,0,0,-108.0,18636.0,18636.0,0.0
Carolina Springs MHP,Device 70262330,,0,0,,,,,
Carolina Springs MHP,Device 70272594,,0,0,,,,,
Carolina Springs MHP,Device 70262140,,0,0,,,,,
Carolina Springs MHP,Device 70272529,,0,0,,,,,
Carolina Springs MHP,Device 72383183,,0,0,,,,,
Carolina Springs MHP,Device 72378514,,0,0,,,,,
Carolina Springs MHP,Device 72388679,,0,0,,,,,
Carolina Springs MHP,Device 72388620,,0,0,,,,,
Carolina Springs MHP,Device 72385410,,0,0,,,,,
Carolina Springs MHP,Device 65824529,,0,0,,,,,
Lakeview MHC-CUST,Device 79462717,16185,13,0,7,-73.0,10724.631,23302.191,12577.56
Lakeview MHC-CUST,Device 75363034,16185,7,0,7,-77.0,45720.836,47938.402,2217.565999999999
Lakeview MHC-CUST,Device 75367563,16185,7,0,2,-88.0,11976.984,12066.44,89.45600000000013
Lakeview MHC-CUST,Device 75367837,362,11,0,7,-77.0,7612.038,8410.923,798.8850000000011
Lakeview MHC-CUST,Device 75367985,362,10,0,7,-80.0,22234.311,23464.246,1229.9349999999977
Lakeview MHC-CUST,Device 75364297,362,7,0,6,-99.0,4586.446,4778.217,191.77099999999973
Lakeview MHC-CUST,Device 79467062,362,11,0,7,-81.0,17033.297,18420.316,1387.0190000000002
Lakeview MHC-CUST,Device 75361012,362,12,0,7,-75.0,20370.096,26176.457,5806.360999999997
Lakeview MHC-CUST,Device 79455117,362,7,0,7,-87.0,7824.666,8034.289,209.6229999999996
Lakeview MHC-CUST,Device 75369148,362,7,0,6,-80.0,5235.551,5496.822,261.27099999999973
Lakeview MHC-CUST,Device 79460471,17037,7,0,7,-85.0,14611.047,15367.647,756.6000000000004
Lakeview MHC-CUST,Device 79466544,16185,7,0,7,-75.0,8419.203,8727.775,308.5720000000001
Lakeview MHC-CUST,Device 79453781,17037,7,0,7,-79.0,9482.846,9975.493,492.64700000000084
Lakeview MHC-CUST,Device 79461487,17037,7,0,7,-93.0,14171.026,14732.29,561.264000000001
Lakeview MHC-CUST,Device 75363364,16185,6,0,5,-62.0,26085.453,27155.314,1069.8609999999971
Lakeview MHC-CUST,Device 75374361,16185,7,0,6,-73.0,43899.395,46667.898,2768.5030000000042
Lakeview MHC-CUST,Device 70262074,,0,0,,,,,
Lakeview MHC-CUST,Device 70267644,16185,7,0,7,-81.0,18071.502,18293.033,221.53099999999904
Lakeview MHC-CUST,Device 77052142,16131,7,0,7,-80.0,15627.883,16367.115,739.232
Lakeview MHC-CUST,Device 65824446,362,9,0,7,-103.0,115802.352,116446.086,643.7339999999967
Lakeview MHC-CUST,Device 77041947,362,10,0,7,-85.0,63851.684,64292.379,440.6949999999997
Lakeview MHC-CUST,Device 65825419,362,7,0,5,-85.0,79721.313,79883.734,162.4210000000021
Lakeview MHC-CUST,Device 77053231,362,9,0,7,-88.0,54177.758,54690.383,512.625
Lakeview MHC-CUST,Device 65829353,362,13,0,7,-69.0,85624.906,86761.133,1136.226999999999
Lakeview MHC-CUST,Device 65831102,,0,0,,,,,
Lakeview MHC-CUST,Device 65830930,16185,7,0,7,-94.0,10458.08,10524.596,66.51599999999962
Lakeview MHC-CUST,Device 65830229,362,0,0,,,94716.539,94716.539,0.0
Lakeview MHC-CUST,Device 65822424,362,10,0,7,-81.0,120355.82,121460.523,1104.702999999994
Parkway MHC-Cust,Device 75367928,17040,7,0,7,-100.0,4924.055,5188.166,264.1109999999999
Parkway MHC-Cust,Device 75360667,17040,7,0,7,-100.0,33658.328,33904.477,246.1489999999976
Parkway MHC-Cust,Device 75361038,16130,7,0,7,-115.0,12404.233,13050.761,646.5280000000002
Parkway MHC-Cust,Device 75367332,,0,0,,,,,
Parkway MHC-Cust,Device 72387226,16022,6,0,7,-99.0,4618.351,4760.975,142.6240000000007
Parkway MHC-Cust,Device 72380403,16022,7,0,5,-90.0,3576.89,3728.916,152.0260000000003
Parkway MHC-Cust,Device 72383522,17040,7,0,7,-103.0,980.788,1232.84,252.0519999999999
Parkway MHC-Cust,Device 72389982,16022,7,0,7,-97.0,19228.107,20237.367,1009.2599999999984
Parkway MHC-Cust,Device 72388307,17040,7,0,7,-105.0,21742.768,22696.295,953.5269999999982
Parkway MHC-Cust,Device 72383290,17040,12,0,3,-104.0,35201.895,37786.082,2584.1870000000054
Parkway MHC-Cust,Device 72390477,16022,7,0,7,-115.0,8470.01,9098.325,628.3150000000005
Parkway MHC-Cust,Device 72378761,17040,10,0,7,-99.0,6705.012,7070.049,365.03700000000026
Parkway MHC-Cust,Device 72392820,16022,7,0,2,-98.0,4618.09,4802.905,184.8149999999996
Parkway MHC-Cust,Device 70261092,16022,7,0,7,-110.0,22798.828,23432.254,633.4259999999995
Parkway MHC-Cust,Device 70262405,16022,7,0,7,-101.0,1183.672,1297.619,113.94699999999989
Parkway MHC-Cust,Device 77056960,16022,7,0,7,-114.0,5512.149,5776.854,264.7049999999999
Parkway MHC-Cust,Device 70264351,16022,7,0,2,-107.0,3024.216,3197.719,173.50300000000016
Parkway MHC-Cust,Device 70259401,16022,7,0,7,-96.0,4008.445,4275.016,266.57099999999946
Parkway MHC-Cust,Device 70270689,16022,7,0,7,-108.0,15217.06,15890.873,673.8130000000001
Parkway MHC-Cust,Device 70259914,16022,7,0,7,-101.0,10576.65,10953.784,377.134
Parkway MHC-Cust,Device 70264138,16022,7,0,7,-99.0,13906.492,14761.059,854.5669999999991
Parkway MHC-Cust,Device 77058685,16022,7,0,7,-97.0,7283.076,7504.636,221.5600000000004
Parkway MHC-Cust,Device 70259971,16022,7,0,7,-100.0,2540.471,2672.724,132.25300000000016
Parkway MHC-Cust,Device 70260193,16022,7,0,7,-101.0,28976.723,29311.713,334.98999999999796
Parkway MHC-Cust,Device 77059899,16022,7,0,0,-110.0,1351.331,1351.331,0.0
Parkway MHC-Cust,Device 77054973,,0,0,,,,,
Parkway MHC-Cust,Device 77053504,16022,7,0,7,-98.0,10701.55,11275.008,573.4580000000005
Parkway MHC-Cust,Device 77055038,17040,7,0,7,-98.0,5522014.5,5522300.5,286.0
Parkway MHC-Cust,Device 77056135,16022,7,0,7,-101.0,45610.578,46281.672,671.0939999999973
Parkway MHC-Cust,Device 77041376,17040,7,0,7,-89.0,82816.813,83369.773,552.9600000000064
Parkway MHC-Cust,Device 77029090,16022,7,0,7,-97.0,35712.324,35953.824,241.5
Parkway MHC-Cust,Device 77041640,16022,7,0,5,-106.0,599.307,618.358,19.05099999999993
Parkway MHC-Cust,Device 77060129,16022,7,0,7,-103.0,48074.641,48247.52,172.87899999999354
Parkway MHC-Cust,Device 65824818,16022,7,0,0,-103.0,414.167,414.167,0.0
Parkway MHC-Cust,Device 77051961,16022,7,0,7,-107.0,3282.229,3688.372,406.14300000000003
Parkway MHC-Cust,Device 77057604,16022,7,0,7,-104.0,12828.553,13526.448,697.8950000000004
Parkway MHC-Cust,Device 77052118,,0,0,,,,,
Parkway MHC-Cust,Device 65830096,16022,7,0,7,-99.0,5761.229,5948.078,186.84900000000016
Parkway MHC-Cust,Device 65831094,16022,7,0,6,-120.0,5693.271,5968.502,275.2310000000007
Parkway MHC-Cust,Device 65830443,16022,7,0,7,-100.0,15622.542,15697.834,75.29200000000128
Parkway MHC-Cust,Device 65830815,16022,7,0,6,-96.0,10857.393,11077.194,219.80099999999948
Parkway MHC-Cust,Device 65826391,16022,7,0,6,-108.0,5621.336,5838.666,217.32999999999993
Parkway MHC-Cust,Device 65830013,16022,7,0,7,-103.0,6060.351,6302.022,241.67100000000028
Parkway MHC-Cust,Device 65829148,17040,7,0,4,-93.0,88647.82,88708.227,60.40699999999197
Parkway MHC-Cust,Device 65826680,16022,7,0,7,-99.0,33737.195,34173.738,436.54299999999785
Parkway MHC-Cust,Device 65826524,16022,7,0,7,-99.0,17199.75,17913.574,713.8240000000005
Parkway MHC-Cust,Device 65831698,16022,7,0,7,-95.0,11145.728,11613.4,467.6720000000005
Parkway MHC-Cust,Device 65824933,16022,7,0,6,-101.0,59788.98,60777.457,988.476999999999
Parkway MHC-Cust,Device 65831326,16022,7,0,7,-107.0,981.296,1031.878,50.58199999999988
Parkway MHC-Cust,Device 65823950,17032,7,0,7,-93.0,3717.686,3917.712,200.02599999999984
Parkway MHC-Cust,Device 65832019,16022,7,0,7,-99.0,17993.67,18753.445,759.7750000000015
Parkway MHC-Cust,Device 65822788,16022,7,0,2,-98.0,500.522,500.8,0.27800000000002
Parkway MHC-Cust,Device 65828462,16022,7,0,5,-96.0,6430.952,6491.288,60.33599999999933
Parkway MHC-Cust,Device 65831011,16022,7,0,6,-104.0,3222.109,3767.525,545.4160000000002
Parkway MHC-Cust,Device 65822853,16022,7,0,0,-100.0,0.099,0.099,0.0
Parkway MHC-Cust,Device 68612462,16022,7,0,7,-95.0,6003.413,6273.627,270.21400000000085
Pedro's Devices-CUST,Device 72378159,57037,1,0,0,-87.0,167.0,167.0,0.0
Pedro's Devices-CUST,Device 2041741237,,0,0,,,,,
Carolina Springs MHP-CUST,Device 72390832,16022,10,0,6,-115.0,47352.012,48860.426,1508.413999999997
Carolina Springs MHP-CUST,Device 72387317,362,11,0,4,-121.0,6409.021,6664.529,255.50800000000072
Carolina Springs MHP-CUST,Device 70258858,16131,7,0,7,-122.0,23858.971,24124.098,265.1270000000004
Carolina Springs MHP-CUST,Device 72378795,16131,7,0,7,-114.0,93195.305,94316.766,1121.4610000000102
Carolina Springs MHP-CUST,Device 70272727,16131,7,0,7,-110.0,13824.078,14346.717,522.639000000001
Carolina Springs MHP-CUST,Device 70267867,362,12,0,5,-115.0,9185.507,9404.138,218.63100000000122
Carolina Springs MHP-CUST,Device 70262157,16131,7,0,5,-106.0,37045.664,37382.891,337.2270000000062
Carolina Springs MHP-CUST,Device 70264088,16131,7,0,6,-111.0,22424.756,22920.451,495.6949999999997
Carolina Springs MHP-CUST,Device 72387143,16131,8,0,7,-112.0,26179.023,26796.668,617.6450000000004
Carolina Springs MHP-CUST,Device 70269335,362,12,0,7,-117.0,17145.322,18478.049,1332.726999999999
Carolina Springs MHP-CUST,Device 72380981,362,11,0,7,-107.0,106550.086,107985.898,1435.8120000000054
Carolina Springs MHP-CUST,Device 70272156,362,10,0,7,-118.0,6930.05,7057.927,127.8769999999995
Carolina Springs MHP-CUST,Device 72380486,16022,7,0,5,-115.0,121480.445,121481.094,0.6489999999903375
Carolina Springs MHP-CUST,Device 72391871,362,9,0,7,-113.0,56465.539,57173.832,708.2930000000051
Carolina Springs MHP-CUST,Device 72384710,362,10,0,7,-116.0,10084.002,10440.972,356.96999999999935
Carolina Springs MHP-CUST,Device 72392002,16022,5,0,6,-114.0,15939.066,16238.699,299.6329999999998
Carolina Springs MHP-CUST,Device 72392192,362,10,0,7,-116.0,8126.483,8443.651,317.16799999999967
Carolina Springs MHP-CUST,Device 72378746,362,13,0,7,-119.0,38288.758,38845.941,557.1829999999973
Carolina Springs MHP-CUST,Device 70262124,362,12,0,7,-120.0,25934.941,26398.254,463.3130000000019
Carolina Springs MHP-CUST,Device 72391228,362,8,0,3,-120.0,19685.102,19870.82,185.71800000000076
Carolina Springs MHP-CUST,Device 72391061,362,12,0,7,-111.0,34282.773,35118.566,835.7929999999978
Carolina Springs MHP-CUST,Device 70262132,362,9,0,7,-108.0,13689.964,13805.348,115.38400000000001
Carolina Springs MHP-CUST,Device 70262488,362,13,0,7,-109.0,61220.043,62270.914,1050.8709999999992
Carolina Springs MHP-CUST,Device 70266398,362,11,0,6,-111.0,26325.938,26407.629,81.69100000000253
Carolina Springs MHP-CUST,Device 72392044,362,9,0,4,-107.0,26545.643,26647.951,102.3080000000009
Carolina Springs MHP-CUST,Device 70273071,362,14,0,6,-107.0,19988.484,20485.586,497.10199999999895
Carolina Springs MHP-CUST,Device 72380551,362,12,0,7,-109.0,26448.418,27029.697,581.2789999999986
Carolina Springs MHP-CUST,Device 70272834,362,12,0,7,-115.0,338348.156,339811.375,1463.2189999999828
Carolina Springs MHP-CUST,Device 70262314,362,8,0,3,-107.0,26144.713,26263.984,119.27100000000064
Carolina Springs MHP-CUST,Device 70259260,362,10,0,7,-103.0,6060.766,6160.631,99.86500000000069
Carolina Springs MHP-CUST,Device 70269202,362,11,0,7,-116.0,70072.336,70683.711,611.375
Carolina Springs MHP-CUST,Device 72383795,16131,4,0,0,-116.0,23677.0,23902.928,225.92799999999988
Carolina Springs MHP-CUST,Device 72381104,362,13,0,7,-118.0,19252.064,20138.533,886.469000000001
Carolina Springs MHP-CUST,Device 70259245,362,12,0,7,-109.0,16948.639,17242.131,293.492000000002
Carolina Springs MHP-CUST,Device 72392093,362,10,0,7,-116.0,99422.578,99916.992,494.4140000000043
Carolina Springs MHP-CUST,Device 72382003,362,12,0,6,-105.0,4061.893,4178.266,116.37299999999959
Carolina Springs MHP-CUST,Device 70272552,362,13,0,3,-120.0,2660.721,2734.036,73.31500000000005
Carolina Springs MHP-CUST,Device 72381906,16022,8,0,7,-111.0,29937.479,30793.76,856.280999999999
Carolina Springs MHP-CUST,Device 70272578,362,13,0,7,-118.0,81684.156,82749.469,1065.3129999999946
Carolina Springs MHP-CUST,Device 70273543,362,12,0,7,-108.0,110987.305,111850.984,863.6790000000037
Carolina Springs MHP-CUST,Device 70263809,16131,6,0,0,-107.0,38227.227,38227.227,0.0
Carolina Springs MHP-CUST,Device 70263411,362,13,0,7,-108.0,31589.672,32680.736,1091.0640000000021
Carolina Springs MHP-CUST,Device 72391053,362,11,0,7,-100.0,14371.042,14543.014,171.97199999999975
Carolina Springs MHP-CUST,Device 72381328,16131,7,0,7,-117.0,20111.939,21545.381,1433.4420000000027
Carolina Springs MHP-CUST,Device 70272990,362,12,0,7,-111.0,136723.234,137471.219,747.9850000000151
Carolina Springs MHP-CUST,Device 70266992,362,9,0,7,-111.0,20638.631,21441.783,803.1519999999982
Carolina Springs MHP-CUST,Device 72391939,362,12,0,7,-108.0,37387.402,38214.738,827.3359999999957
Carolina Springs MHP-CUST,Device 70262249,362,9,0,7,-106.0,29436.764,30249.125,812.3610000000008
Carolina Springs MHP-CUST,Device 70269418,362,14,0,7,-117.0,26953.064,27320.697,367.63300000000163
Carolina Springs MHP-CUST,Device 72384553,362,12,0,7,-111.0,29583.479,30811.943,1228.464
Carolina Springs MHP-CUST,Device 70272123,16131,7,0,7,-109.0,14145.756,14576.896,431.14000000000124
Carolina Springs MHP-CUST,Device 70269657,362,7,0,3,-120.0,21530.326,22029.406,499.0799999999981
Carolina Springs MHP-CUST,Device 70269046,16131,7,0,4,-115.0,26287.52,26563.822,276.3019999999997
Carolina Springs MHP-CUST,Device 70265754,362,13,0,7,-109.0,17236.969,17583.354,346.3849999999984
Carolina Springs MHP-CUST,Device 70272867,362,12,0,7,-112.0,20635.818,20989.533,353.71500000000015
Carolina Springs MHP-CUST,Device 70263577,362,12,0,7,-106.0,29703.664,30373.377,669.7129999999997
Carolina Springs MHP-CUST,Device 72383605,362,13,0,6,-118.0,34306.469,34835.465,528.9959999999992
Carolina Springs MHP-CUST,Device 70265564,16131,6,0,0,-110.0,85538.531,85538.531,0.0
Carolina Springs MHP-CUST,Device 70266059,362,11,0,7,-110.0,30265.797,30755.555,489.75800000000163
Carolina Springs MHP-CUST,Device 70262611,362,12,0,7,-108.0,15181.091,15464.567,283.47599999999875
Carolina Springs MHP-CUST,Device 70262215,362,11,0,7,-109.0,27550.883,28253.836,702.9529999999977
Carolina Springs MHP-CUST,Device 72386459,362,8,0,7,-113.0,17832.074,19330.863,1498.7890000000007
Carolina Springs MHP-CUST,Device 70265689,362,9,0,7,-109.0,34821.887,34924.828,102.9409999999989
Carolina Springs MHP-CUST,Device 70266067,16131,7,0,7,-110.0,4255.97,4326.334,70.36399999999958
Carolina Springs MHP-CUST,Device 72380668,362,12,0,7,-111.0,9249.54,9536.299,286.759
Carolina Springs MHP-CUST,Device 72391574,362,10,0,7,-113.0,34619.434,35117.121,497.6869999999981
Carolina Springs MHP-CUST,Device 70265655,17037,7,0,7,-111.0,31482.945,31877.016,394.0709999999999
Carolina Springs MHP-CUST,Device 72385550,362,12,0,7,-116.0,43575.344,44124.137,548.7930000000051
Carolina Springs MHP-CUST,Device 72381955,,0,0,,,,,
Carolina Springs MHP-CUST,Device 70272768,,0,0,,,,,
Carolina Springs MHP-CUST,Device 70272784,16131,6,0,6,-116.0,21227.271,21735.727,508.4559999999983
Carolina Springs MHP-CUST,Device 70272883,362,0,0,,,100872.602,100872.602,0.0
Carolina Springs MHP-CUST,Device 72384843,362,16,0,7,-107.0,64094.746,67030.055,2935.308999999994
Carolina Springs MHP-CUST,Device 70258841,16131,6,0,5,-109.0,44362.359,45823.273,1460.9140000000043
Carolina Springs MHP-CUST,Device 72391434,16131,7,0,7,-115.0,54303.219,55364.559,1061.3400000000038
Carolina Springs MHP-CUST,Device 72379421,,0,0,,,,,
Carolina Springs MHP-CUST,Device 72379074,362,7,0,0,-106.0,83436.102,83436.102,0.0
Carolina Springs MHP-CUST,Device 72381443,16131,7,0,7,-107.0,10039.476,10176.478,137.0019999999986
Carolina Springs MHP-CUST,Device 70266505,362,7,0,5,-113.0,7974.974,8002.138,27.16399999999976
Carolina Springs MHP-CUST,Device 70259625,362,9,0,7,-112.0,15439.781,15573.511,133.72999999999956
Carolina Springs MHP-CUST,Device 72381393,16131,6,0,6,-113.0,18151.225,18663.895,512.6700000000019
Carolina Springs MHP-CUST,Device 72380619,16131,7,0,7,-108.0,15597.89,15598.498,0.6080000000001746
Carolina Springs MHP-CUST,Device 72381203,362,6,0,4,-116.0,41302.457,41995.27,692.8129999999946
Carolina Springs MHP-CUST,Device 72380023,16131,7,0,7,-115.0,26890.625,27412.994,522.3689999999988
Carolina Springs MHP-CUST,Device 72388513,,0,0,,,,,
Carolina Springs MHP-CUST,Device 70263072,,0,0,,,,,
Carolina Springs MHP-CUST,Device 72388695,362,9,0,5,-117.0,9051.202,9353.947,302.7450000000008
Carolina Springs MHP-CUST,Device 72378621,362,13,0,7,-113.0,7818.874,8089.196,270.3220000000001
Carolina Springs MHP-CUST,Device 77058925,,0,0,,,,,
Carolina Springs MHP-CUST,Device 70264450,,0,0,,,,,
Carolina Springs MHP-CUST,Device 77041707,17037,6,0,7,-112.0,155310.266,155530.047,219.78099999998813
Carolina Springs MHP-CUST,Device 77054627,17037,6,0,7,-111.0,9658.682,9663.006,4.323999999998705
Carolina Springs MHP-CUST,Device 77061432,16131,14,0,7,-109.0,15027.739,15027.739,0.0
Carolina Springs MHP-CUST,Device 77053173,362,8,0,7,-108.0,62779.512,63178.059,398.54699999999866
Carolina Springs MHP-CUST,Device 77054239,362,7,0,1,-115.0,23227.58,23227.58,0.0
Carolina Springs MHP-CUST,Device 65829478,16131,7,0,0,-122.0,10622.035,11022.634,400.59900000000016
Carolina Springs MHP-CUST,Device 65825666,,0,0,,,,,
Carolina Springs MHP-CUST,Device 65825542,17037,3,0,0,-123.0,9052.0,9052.0,0.0
Carolina Springs MHP-CUST,Device 65826250,362,7,0,7,-107.0,40719.891,40993.945,274.05399999999645
Carolina Springs MHP-CUST,Device 65822234,362,7,0,7,-110.0,18594.164,19020.365,426.20100000000093
Stafford MHC-CUST,Device 75366854,17037,7,0,6,-87.0,795.805,846.321,50.516000000000076
